Fecha,ECOPETROL.CL_Open,ECOPETROL.CL_High,ECOPETROL.CL_Low,ECOPETROL.CL_Close,ECOPETROL.CL_Volume,ECOPETROL.CL_Missing,ISA.CL_Open,ISA.CL_High,ISA.CL_Low,ISA.CL_Close,ISA.CL_Volume,ISA.CL_Missing,GEB.CL_Open,GEB.CL_High,GEB.CL_Low,GEB.CL_Close,GEB.CL_Volume,GEB.CL_Missing,GRUPOARGOS.CL_Open,GRUPOARGOS.CL_High,GRUPOARGOS.CL_Low,GRUPOARGOS.CL_Close,GRUPOARGOS.CL_Volume,GRUPOARGOS.CL_Missing,CEMARGOS.CL_Open,CEMARGOS.CL_High,CEMARGOS.CL_Low,CEMARGOS.CL_Close,CEMARGOS.CL_Volume,CEMARGOS.CL_Missing,NUTRESA.CL_Open,NUTRESA.CL_High,NUTRESA.CL_Low,NUTRESA.CL_Close,NUTRESA.CL_Volume,NUTRESA.CL_Missing,BVC.CL_Open,BVC.CL_High,BVC.CL_Low,BVC.CL_Close,BVC.CL_Volume,BVC.CL_Missing,EXITO.CL_Open,EXITO.CL_High,EXITO.CL_Low,EXITO.CL_Close,EXITO.CL_Volume,EXITO.CL_Missing,BOGOTA.CL_Open,BOGOTA.CL_High,BOGOTA.CL_Low,BOGOTA.CL_Close,BOGOTA.CL_Volume,BOGOTA.CL_Missing,GRUPOSURA.CL_Open,GRUPOSURA.CL_High,GRUPOSURA.CL_Low,GRUPOSURA.CL_Close,GRUPOSURA.CL_Volume,GRUPOSURA.CL_Missing,EC_Open,EC_High,EC_Low,EC_Close,EC_Volume,EC_Missing,CIB_Open,CIB_High,CIB_Low,CIB_Close,CIB_Volume,CIB_Missing,AVAL_Open,AVAL_High,AVAL_Low,AVAL_Close,AVAL_Volume,AVAL_Missing,TGLS_Open,TGLS_High,TGLS_Low,TGLS_Close,TGLS_Volume,TGLS_Missing,VOO_Open,VOO_High,VOO_Low,VOO_Close,VOO_Volume,VOO_Missing,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_Missing,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_Missing,IWM_Open,IWM_High,IWM_Low,IWM_Close,IWM_Volume,IWM_Missing,EFA_Open,EFA_High,EFA_Low,EFA_Close,EFA_Volume,EFA_Missing,EEM_Open,EEM_High,EEM_Low,EEM_Close,EEM_Volume,EEM_Missing,GLD_Open,GLD_High,GLD_Low,GLD_Close,GLD_Volume,GLD_Missing,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,TLT_Missing,VNQ_Open,VNQ_High,VNQ_Low,VNQ_Close,VNQ_Volume,VNQ_Missing,XLE_Open,XLE_High,XLE_Low,XLE_Close,XLE_Volume,XLE_Missing,XLK_Open,XLK_High,XLK_Low,XLK_Close,XLK_Volume,XLK_Missing,XLF_Open,XLF_High,XLF_Low,XLF_Close,XLF_Volume,XLF_Missing,DIA_Open,DIA_High,DIA_Low,DIA_Close,DIA_Volume,DIA_Missing
2022-08-25,2460.0,2480.0,2420.0,2460.0,4671873,0,20090.0,20160.0,19800.0,20090.0,490515,0,1934.0,1934.0,1899.0,1934.0,4598567,0,10270.0,10540.0,10270.0,10270.0,136941,0,3515.0,3582.0,3510.0,3515.0,222148,0,35662.84375,36116.734375,34282.644531,35662.84375,19320,0,8500.0,8500.0,8500.0,8500.0,2705,0,3820.0,3820.0,3820.0,3820.0,933,0,39400.0,41400.0,39400.0,39400.0,6841,0,40000.0,40500.0,39800.0,40000.0,22246,0,11.19,11.24,10.9,11.2,892200,0,29.85,30.450001,29.85,30.370001,251700,0,3.2,3.29,3.1,3.1,185200,0,24.860001,25.0,24.09,24.32,137300,0,381.76001,385.730011,380.700012,385.730011,2631300,0,415.23999,419.559998,414.089996,419.51001,50942300,0,316.829987,320.600006,315.76001,320.579987,38098300,0,193.380005,195.449997,192.979996,195.399994,14795000,0,63.860001,64.419998,63.720001,64.400002,13980500,0,40.18,40.619999,40.099998,40.610001,44653100,0,163.970001,163.990005,163.240005,163.75,2857500,0,111.32,113.089996,110.989998,112.769997,21429700,0,96.949997,98.120003,96.75,98.089996,2129200,0,41.830002,42.119999,41.505001,41.91,39798600,0,72.029999,73.065002,71.934998,73.059998,7126600,0,34.299999,34.790001,34.209999,34.759998,26402600,0,330.089996,333.149994,329.0,333.149994,2498900,0
2022-08-26,2418.0,2440.0,2380.0,2418.0,9272266,0,20020.0,20320.0,20020.0,20020.0,91642,0,1926.0,1942.0,1907.0,1926.0,158328,0,10230.0,10490.0,10230.0,10230.0,28237,0,3483.0,3550.0,3483.0,3483.0,254963,0,35662.84375,35662.84375,35662.84375,35662.84375,3,0,8040.0,8040.0,8040.0,8040.0,4262,0,3820.0,3820.0,3820.0,3820.0,2523,0,40000.0,40000.0,39000.0,40000.0,2789,0,39220.0,39870.0,39220.0,39220.0,2384,0,11.12,11.28,10.87,10.97,836900,0,30.389999,30.6,29.809999,30.23,288900,0,3.18,3.18,3.06,3.1,100100,0,24.139999,24.16,22.92,23.08,103400,0,385.549988,386.049988,372.51001,372.51001,5153200,0,419.390015,419.959991,405.25,405.309998,103087000,0,320.279999,321.51001,307.350006,307.440002,69047700,0,195.339996,195.440002,188.660004,188.979996,24177200,0,64.43,64.5,62.669998,62.709999,19338300,0,40.919998,40.959999,39.970001,40.009998,41080900,0,163.119995,163.610001,161.550003,161.759995,6689300,0,112.300003,113.989998,112.010002,113.620003,18764400,0,98.190002,98.190002,95.580002,95.620003,3187200,0,41.825001,42.279999,41.235001,41.419998,38635200,0,73.029999,73.205002,69.889999,69.940002,14321800,0,34.91,34.919998,33.689999,33.720001,38230600,0,333.48999,333.670013,322.820007,322.929993,4191000,0
2022-08-29,2472.0,2485.0,2407.0,2472.0,9155932,0,20000.0,20280.0,19700.0,20000.0,160333,0,1929.0,1935.0,1897.0,1929.0,516622,0,10030.0,10390.0,9980.0,10030.0,80912,0,3451.0,3500.0,3451.0,3451.0,199421,0,35653.578125,35653.578125,35653.578125,35653.578125,5262,0,8050.0,8100.0,8050.0,8050.0,6160,0,3666.666748,3666.666748,3666.666748,3666.666748,240288,0,39900.0,39900.0,39900.0,39900.0,1345,0,39680.0,39680.0,39220.0,39680.0,8917,0,10.96,11.37,10.92,11.31,1056000,0,30.07,30.120001,29.73,29.75,247300,0,3.08,3.15,3.04,3.09,181500,0,22.99,23.120001,22.35,22.549999,150000,0,369.769989,373.049988,368.779999,370.049988,4953200,0,402.200012,405.839996,401.200012,402.630005,65370800,0,304.619995,307.220001,303.279999,304.410004,48321900,0,186.949997,188.990005,186.520004,187.240005,19753300,0,62.43,62.830002,62.369999,62.57,16199700,0,39.830002,40.07,39.75,39.759998,22689800,0,161.880005,162.619995,161.699997,161.860001,4702300,0,112.940002,113.010002,112.129997,112.68,14278300,0,95.050003,95.739998,94.580002,94.760002,2833800,0,41.400002,42.59,41.294998,42.044998,52125000,0,69.184998,69.690002,68.75,69.014999,13231600,0,33.470001,33.720001,33.279999,33.48,34872100,0,320.540009,323.329987,319.75,321.100006,2896900,0
2022-08-30,2384.0,2456.0,2355.0,2384.0,9900741,0,19780.0,19990.0,19560.0,19780.0,65913,0,1902.0,1950.0,1900.0,1902.0,170994,0,9815.0,10100.0,9505.0,9815.0,85781,0,3350.0,3450.0,3350.0,3350.0,44803,0,35653.578125,35653.578125,35551.6875,35653.578125,3862,0,8400.0,8400.0,8400.0,8400.0,3050,0,3666.666748,3666.666748,3533.333252,3666.666748,6528,0,39700.0,39700.0,39700.0,39700.0,766,0,39790.0,39790.0,39400.0,39790.0,13116,0,11.1,11.15,10.63,10.73,1217000,0,29.879999,29.879999,28.75,28.84,269400,0,3.1,3.12,2.98,3.03,104000,0,22.77,23.1,22.15,22.67,194400,0,371.299988,371.450012,364.019989,366.029999,5044500,0,403.850006,404.100006,396.0,398.209991,85652400,0,306.100006,306.730011,298.440002,301.019989,51184500,0,187.820007,188.009995,183.539993,184.619995,22548900,0,62.990002,63.060001,61.990002,62.119999,24907400,0,39.889999,39.900002,39.139999,39.290001,34508600,0,161.270004,161.429993,160.339996,160.509995,4856600,0,112.620003,113.510002,112.209999,112.959999,14346600,0,95.120003,95.120003,93.18,93.449997,3643600,0,41.325001,41.334999,40.285,40.619999,57641800,0,69.404999,69.525002,67.675003,68.294998,13268800,0,33.59,33.700001,33.099998,33.299999,41870700,0,322.089996,322.170013,316.570007,318.040009,2926300,0
2022-08-31,2257.0,2362.0,2257.0,2257.0,23852106,0,19170.0,19890.0,19170.0,19170.0,1814950,0,1900.0,1945.0,1879.0,1900.0,1484204,0,9750.0,10000.0,9710.0,9750.0,125579,0,3489.0,3489.0,3335.0,3489.0,395031,0,34273.382812,35199.6875,34273.382812,34273.382812,33427,0,8290.0,8290.0,7900.0,8290.0,9192,0,3600.0,3663.333252,3516.666748,3600.0,262455,0,40000.0,40000.0,37250.0,40000.0,17558,0,37000.0,39000.0,37000.0,37000.0,33332,0,10.52,10.68,10.27,10.31,1631800,0,28.950001,28.950001,27.41,27.450001,389200,0,3.06,3.06,2.9,2.91,123200,0,22.75,22.75,21.75,21.780001,176000,0,367.609985,368.790009,363.109985,363.149994,4062500,0,399.929993,401.23999,395.040009,395.179993,76029700,0,303.98999,304.910004,299.160004,299.269989,50044000,0,184.940002,185.740005,183.190002,183.5,22412500,0,62.119999,62.349998,61.68,61.700001,32178200,0,39.669998,39.84,39.400002,39.43,37142200,0,159.5,160.570007,159.259995,159.270004,5438600,0,112.690002,113.339996,111.580002,111.879997,13623500,0,93.980003,94.400002,92.800003,93.010002,4100800,0,39.615002,40.919998,39.470001,40.25,58304600,0,68.705002,68.925003,67.595001,67.629997,14171400,0,33.470001,33.59,33.0,33.049999,39768200,0,318.459991,320.170013,315.600006,315.649994,2981600,0
2022-09-01,2210.0,2257.0,2180.0,2210.0,7260050,0,18540.0,19960.0,18480.0,18540.0,334129,0,1935.0,1935.0,1880.0,1935.0,227172,0,9790.0,9890.0,9700.0,9790.0,83209,0,3585.0,3585.0,3485.0,3585.0,111127,0,35560.949219,35560.949219,35190.425781,35560.949219,121525,0,8290.0,8290.0,8290.0,8290.0,1478,0,3600.0,3600.0,3600.0,3600.0,669,0,36900.0,37610.0,36900.0,36900.0,3494,0,37000.0,38740.0,37000.0,37000.0,11076,0,10.25,10.25,9.78,9.86,1385100,0,27.190001,27.549999,26.73,27.43,340000,0,2.93,2.98,2.84,2.88,73700,0,21.889999,22.02,20.940001,21.68,187800,0,361.100006,364.700012,358.51001,364.269989,6126800,0,392.890015,396.779999,390.040009,396.420013,78740100,0,296.720001,299.779999,292.950012,299.399994,57990700,0,181.779999,181.889999,178.899994,181.5,30706600,0,60.799999,60.93,60.23,60.869999,33526300,0,39.049999,39.130001,38.720001,39.119999,38353400,0,158.169998,158.389999,157.320007,157.869995,7390800,0,109.870003,110.25,108.940002,109.599998,22490400,0,92.449997,93.199997,91.510002,93.18,4746100,0,39.654999,39.805,38.709999,39.259998,56604200,0,66.970001,67.385002,65.889999,67.300003,15988600,0,32.91,33.200001,32.509998,33.150002,40604600,0,314.290009,317.25,312.700012,317.059998,3228000,0
2022-09-02,2298.0,2305.0,2217.0,2298.0,4997266,0,18490.0,19000.0,18490.0,18490.0,220738,0,1872.0,1935.0,1872.0,1872.0,94327,0,9910.0,9950.0,9780.0,9910.0,45633,0,3609.0,3620.0,3585.0,3609.0,122333,0,35199.6875,35653.578125,34958.847656,35199.6875,13102,0,8190.0,8190.0,8190.0,8190.0,3608,0,3600.0,3600.0,3600.0,3600.0,120,0,39500.0,39500.0,39500.0,39500.0,996,0,36000.0,38000.0,34000.0,36000.0,29726,0,10.09,10.35,9.99,10.35,1125400,0,27.98,28.629999,27.76,28.23,254100,0,2.88,2.94,2.82,2.9,129600,0,22.09,22.719999,21.799999,22.299999,128800,0,367.950012,369.130005,358.779999,360.450012,4544200,0,400.279999,401.559998,390.329987,392.23999,99632100,0,302.339996,303.75,293.519989,295.170013,64666800,0,183.600006,183.949997,179.139999,180.089996,27468200,0,61.389999,61.84,60.279999,60.470001,28234000,0,39.049999,39.220001,38.669998,38.759998,35916900,0,159.350006,160.059998,159.139999,159.259995,5196900,0,109.68,110.559998,109.470001,110.220001,13024400,0,93.989998,94.169998,91.660004,91.879997,3561800,0,40.224998,40.509998,39.764999,39.98,57188200,0,67.995003,68.379997,66.074997,66.425003,16606600,0,33.529999,33.810001,32.73,32.889999,43208800,0,319.769989,320.75,312.309998,313.76001,3826200,0
2022-09-05,2334.0,2360.0,2306.0,2334.0,1089796,0,18170.0,18950.0,18010.0,18170.0,29256,0,1856.0,1880.0,1856.0,1856.0,72169,0,9850.0,9950.0,9800.0,9850.0,50841,0,3695.0,3695.0,3600.0,3695.0,82448,0,35662.84375,35662.84375,34273.382812,35662.84375,6506,0,8100.0,8100.0,7805.0,8100.0,4865,0,3643.333252,3706.666748,3600.0,3643.333252,382368,0,39480.0,39480.0,39470.0,39480.0,1903,0,36970.0,37890.0,36970.0,36970.0,7624,0,10.09,10.35,9.99,10.35,0,1,27.98,28.629999,27.76,28.23,0,1,2.88,2.94,2.82,2.9,0,1,22.09,22.719999,21.799999,22.299999,0,1,367.950012,369.130005,358.779999,360.450012,0,1,400.279999,401.559998,390.329987,392.23999,0,1,302.339996,303.75,293.519989,295.170013,0,1,183.600006,183.949997,179.139999,180.089996,0,1,61.389999,61.84,60.279999,60.470001,0,1,39.049999,39.220001,38.669998,38.759998,0,1,159.350006,160.059998,159.139999,159.259995,0,1,109.68,110.559998,109.470001,110.220001,0,1,93.989998,94.169998,91.660004,91.879997,0,1,40.224998,40.509998,39.764999,39.98,0,1,67.995003,68.379997,66.074997,66.425003,0,1,33.529999,33.810001,32.73,32.889999,0,1,319.769989,320.75,312.309998,313.76001,0,1
2022-09-06,2336.0,2370.0,2320.0,2336.0,2978120,0,17900.0,18540.0,17700.0,17900.0,90927,0,1864.0,1900.0,1861.0,1864.0,866047,0,9840.0,9840.0,9700.0,9840.0,22934,0,3679.0,3700.0,3600.0,3679.0,305774,0,35644.316406,35644.316406,34616.113281,35644.316406,9000,0,7800.0,7815.0,7800.0,7800.0,42163,0,3723.333252,3830.0,3716.666748,3723.333252,26508,0,38000.0,38010.0,38000.0,38000.0,1061,0,36860.0,36970.0,34530.0,36860.0,16010,0,10.55,10.61,10.36,10.39,1286000,0,28.18,28.24,27.67,27.93,260100,0,2.9,2.95,2.83,2.93,242700,0,22.469999,22.809999,21.620001,21.950001,113600,0,361.359985,362.279999,357.0,359.23999,5680300,0,393.130005,394.119995,388.420013,390.76001,76637400,0,295.660004,296.600006,290.869995,293.049988,57005400,0,180.710007,181.080002,177.5,178.309998,23837100,0,60.759998,60.889999,60.110001,60.32,21862300,0,38.619999,38.68,38.27,38.299999,50091500,0,159.169998,159.460007,158.320007,158.330002,4863800,0,108.900002,108.970001,107.419998,107.489998,24648500,0,92.269997,93.099998,91.760002,92.709999,4591800,0,40.355,40.490002,39.445,39.610001,45568200,0,66.514999,66.800003,65.550003,65.985001,14990000,0,33.060001,33.139999,32.48,32.810001,45877100,0,314.549988,315.200012,310.929993,312.200012,3320400,0
2022-09-07,2273.0,2320.0,2250.0,2273.0,4054581,0,17600.0,18000.0,17600.0,17600.0,77042,0,1900.0,1901.0,1872.0,1900.0,755829,0,9750.0,9900.0,9700.0,9750.0,31644,0,3680.0,3725.0,3621.0,3680.0,96396,0,35199.6875,35570.210938,34088.121094,35199.6875,6357,0,7800.0,7800.0,7800.0,7800.0,872,0,3723.333252,3723.333252,3723.333252,3723.333252,2244,0,37000.0,38000.0,37000.0,37000.0,9751,0,36280.0,36500.0,36280.0,36280.0,34582,0,10.25,10.41,10.04,10.38,1031200,0,27.68,27.959999,27.27,27.709999,205900,0,2.93,2.99,2.85,2.93,164800,0,21.91,22.700001,21.91,22.58,106000,0,358.859985,366.380005,358.690002,365.679993,4137000,0,390.429993,398.589996,390.200012,397.779999,70964200,0,293.540009,299.98999,293.269989,298.970001,49260400,0,177.970001,182.470001,177.929993,182.190002,24781200,0,59.84,60.860001,59.830002,60.849998,21289000,0,38.119999,38.650002,38.080002,38.639999,39074600,0,158.149994,160.149994,158.080002,159.940002,3981400,0,108.32,109.480003,108.209999,109.190002,17050100,0,92.709999,94.709999,92.669998,94.519997,3681100,0,38.744999,39.32,38.389999,39.150002,60541400,0,66.114998,67.309998,65.889999,67.040001,11657000,0,32.709999,33.52,32.66,33.459999,35023000,0,311.640015,316.940002,311.450012,316.329987,2520200,0
2022-09-08,2240.0,2295.0,2235.0,2240.0,5573422,0,16830.0,17600.0,16520.0,16830.0,162935,0,1900.0,1901.0,1890.0,1900.0,212212,0,9750.0,9750.0,9300.0,9750.0,35844,0,3660.0,3660.0,3600.0,3660.0,167464,0,35384.949219,35616.527344,34755.0625,35384.949219,5289,0,7800.0,7800.0,7800.0,7800.0,1950,0,3763.333252,3763.333252,3666.666748,3763.333252,384738,0,36600.0,36600.0,36600.0,36600.0,1117,0,37000.0,37000.0,35010.0,37000.0,15134,0,10.34,10.51,10.13,10.24,932100,0,27.620001,28.059999,27.6,28.030001,148900,0,2.93,2.935,2.82,2.82,423200,0,22.26,22.75,22.190001,22.34,63000,0,363.380005,368.480011,362.269989,368.070007,3692000,0,395.390015,400.859985,394.119995,400.380005,80821700,0,296.850006,301.869995,295.450012,300.519989,55649800,0,180.690002,183.789993,179.619995,183.710007,25273200,0,60.169998,60.970001,60.060001,60.889999,17589900,0,38.240002,38.470001,38.119999,38.43,55415100,0,159.539993,159.860001,158.710007,158.979996,4607100,0,108.839996,109.519997,108.050003,108.07,14671400,0,94.029999,95.110001,93.75,94.779999,3408300,0,39.325001,39.514999,38.845001,39.32,53681600,0,66.544998,67.620003,66.245003,67.269997,11210600,0,33.290001,34.07,33.150002,34.049999,50760900,0,314.690002,318.399994,313.679993,318.23999,3301100,0
2022-09-09,2332.0,2355.0,2282.0,2332.0,5190574,0,16900.0,17380.0,16900.0,16900.0,82465,0,1930.0,1945.0,1925.0,1930.0,210210,0,9700.0,9845.0,9500.0,9700.0,66591,0,3799.0,3800.0,3700.0,3799.0,698523,0,35292.320312,35560.949219,35292.320312,35292.320312,4951,0,7800.0,7800.0,7800.0,7800.0,3236,0,3763.333252,3763.333252,3763.333252,3763.333252,396,0,36600.0,36600.0,36600.0,36600.0,601,0,39000.0,39000.0,36540.0,39000.0,57111,0,10.44,10.83,10.31,10.77,1031100,0,28.43,29.0,28.35,28.709999,164200,0,2.86,2.975,2.84,2.95,102800,0,22.629999,23.73,22.629999,23.549999,139400,0,370.23999,374.609985,369.980011,373.75,2621600,0,402.73999,407.51001,402.459991,406.600006,76706900,0,302.829987,307.600006,300.519989,307.089996,56125200,0,185.339996,187.630005,185.100006,187.399994,23208800,0,62.060001,62.5,62.02,62.439999,22655100,0,38.779999,39.09,38.77,39.0,26119600,0,159.720001,160.240005,159.410004,159.820007,3927800,0,108.330002,108.800003,107.629997,108.309998,12529800,0,95.080002,96.139999,94.68,95.809998,4129900,0,40.025002,40.494999,39.73,40.299999,38678800,0,67.830002,68.785004,67.699997,68.599998,11418600,0,34.200001,34.450001,34.189999,34.360001,41327100,0,320.079987,322.940002,319.5,322.279999,2479300,0
2022-09-12,2398.0,2435.0,2335.0,2398.0,4305164,0,17590.0,17590.0,16950.0,17590.0,120408,0,1947.0,1947.0,1927.0,1947.0,134977,0,9800.0,9850.0,9750.0,9800.0,48763,0,3800.0,3800.0,3780.0,3800.0,98190,0,36125.996094,36218.628906,35514.632812,36125.996094,178686,0,7800.0,7800.0,7505.0,7800.0,9763,0,3766.666748,3766.666748,3766.666748,3766.666748,6408,0,37000.0,37000.0,36640.0,37000.0,2403,0,37800.0,39000.0,37780.0,37800.0,19455,0,10.96,11.26,10.94,11.03,906800,0,29.030001,29.35,28.66,29.0,412700,0,2.98,3.022,2.89,2.97,135600,0,23.719999,24.049999,23.17,23.27,109600,0,375.820007,378.51001,375.51001,377.859985,2961400,0,408.779999,411.730011,408.459991,410.970001,69256300,0,308.5,311.079987,308.179993,310.73999,45905700,0,188.600006,189.860001,187.970001,189.669998,23134600,0,63.220001,63.59,63.150002,63.310001,22338600,0,39.369999,39.639999,39.27,39.580002,41791000,0,161.039993,161.619995,160.550003,160.630005,4537500,0,108.629997,108.889999,106.919998,107.419998,14806900,0,96.190002,96.919998,96.07,96.739998,2737500,0,40.889999,41.485001,40.540001,41.040001,41731800,0,69.025002,69.730003,69.014999,69.699997,10181000,0,34.5,34.82,34.419998,34.639999,41969600,0,323.290009,325.679993,323.209991,324.570007,2486900,0
2022-09-13,2389.0,2406.0,2359.0,2389.0,5586669,0,17870.0,18000.0,17390.0,17870.0,100315,0,1950.0,1960.0,1925.0,1950.0,302859,0,10000.0,10000.0,9725.0,10000.0,118143,0,3820.0,3838.0,3770.0,3820.0,867757,0,35292.320312,36098.207031,34273.382812,35292.320312,6374,0,7450.0,7450.0,7440.0,7450.0,7282,0,3766.666748,3766.666748,3766.666748,3766.666748,1899,0,35800.0,36350.0,35000.0,35800.0,2128,0,35900.0,37100.0,35500.0,35900.0,34900,0,10.77,10.97,10.73,10.81,1258100,0,28.6,28.92,28.0,28.0,269000,0,2.97,2.97,2.85,2.89,47800,0,22.25,23.4,22.08,22.940001,133600,0,369.339996,370.529999,360.279999,361.380005,5549200,0,401.829987,403.100006,391.920013,393.100006,122947100,0,301.799988,303.019989,292.790009,293.700012,79562200,0,184.860001,185.910004,181.539993,182.25,34144700,0,62.130001,62.48,61.060001,61.110001,26513900,0,38.810001,38.970001,38.290001,38.360001,44191300,0,158.470001,159.270004,158.389999,158.539993,6526400,0,106.559998,107.739998,106.239998,107.669998,22158900,0,94.849998,95.110001,92.739998,93.040001,4824900,0,40.400002,41.09,39.825001,40.005001,61146000,0,67.709999,68.089996,65.82,66.0,20148800,0,33.959999,34.080002,33.240002,33.349998,60771600,0,318.799988,319.589996,310.829987,311.730011,4301200,0
2022-09-14,2399.0,2450.0,2390.0,2399.0,7384883,0,17980.0,18200.0,17260.0,17980.0,221713,0,1929.0,1929.0,1880.0,1929.0,264627,0,9710.0,10000.0,9710.0,9710.0,67990,0,3790.0,3805.0,3701.0,3790.0,343388,0,34264.117188,35014.425781,31957.611328,34264.117188,27663,0,7595.0,7685.0,7190.0,7595.0,73915,0,3666.666748,3666.666748,3663.333252,3666.666748,19038,0,35800.0,35800.0,35800.0,35800.0,622,0,35900.0,35900.0,32500.0,35900.0,227921,0,10.89,11.19,10.86,11.02,944300,0,28.01,28.76,28.01,28.389999,213800,0,2.91,2.91,2.81,2.83,53900,0,22.75,22.75,21.24,21.35,180600,0,362.579987,364.170013,359.529999,362.730011,3555500,0,394.470001,396.200012,391.119995,394.600006,85023700,0,294.869995,296.929993,293.059998,296.029999,54907200,0,182.570007,183.320007,180.570007,182.960007,25278300,0,61.299999,61.57,60.950001,61.310001,19052800,0,38.599998,38.669998,38.389999,38.549999,37146200,0,158.679993,158.979996,157.729996,157.929993,6091100,0,107.339996,108.209999,107.120003,108.040001,13077800,0,92.650002,92.93,91.330002,91.980003,5301500,0,40.380001,41.424999,40.380001,41.134998,54384200,0,66.309998,66.724998,65.605003,66.239998,13229200,0,33.419998,33.580002,32.950001,33.25,39233200,0,312.359985,313.480011,309.529999,312.059998,2868800,0
2022-09-15,2305.0,2400.0,2300.0,2305.0,5064177,0,18040.0,18100.0,17910.0,18040.0,119871,0,1980.0,1980.0,1902.0,1980.0,2500947,0,10000.0,10000.0,9860.0,10000.0,274816,0,3770.0,3800.0,3601.0,3770.0,897856,0,34829.164062,35014.425781,33902.859375,34829.164062,76322,0,7500.0,7595.0,7500.0,7500.0,9088,0,3666.666748,3666.666748,3666.666748,3666.666748,6,0,35300.0,35300.0,35300.0,35300.0,3764,0,36400.0,36400.0,35800.0,36400.0,63336,0,10.8,10.83,10.37,10.42,1267200,0,28.200001,28.66,27.99,28.0,165900,0,2.81,2.92,2.79,2.82,67800,0,21.17,22.110001,21.08,21.940001,104700,0,361.160004,363.970001,357.399994,358.679993,3807500,0,392.959991,395.959991,388.779999,390.119995,87633800,0,294.070007,296.529999,289.459991,291.100006,65299400,0,181.919998,184.690002,180.860001,181.630005,25378700,0,60.860001,61.400002,60.669998,60.77,23181900,0,38.27,38.52,38.07,38.139999,47618900,0,156.759995,157.490005,154.619995,154.979996,13181200,0,107.849998,108.190002,107.580002,107.970001,10260200,0,92.010002,92.279999,90.18,90.279999,6727800,0,40.404999,40.575001,39.880001,40.075001,55886400,0,65.709999,66.110001,64.324997,64.714996,14885200,0,33.290001,33.790001,33.200001,33.360001,47653000,0,311.630005,313.519989,309.529999,310.359985,3294600,0
2022-09-16,2300.0,2305.0,2223.0,2300.0,21572838,0,17590.0,17920.0,17500.0,17590.0,959070,0,1970.0,2009.0,1950.0,1970.0,3007133,0,11000.0,11000.0,9605.0,11000.0,1646678,0,3770.0,3800.0,3601.0,3770.0,897856,0,33347.074219,34643.902344,32161.400391,33347.074219,314363,0,7515.0,7800.0,7500.0,7515.0,9627,0,3666.666748,3666.666748,3666.666748,3666.666748,6045,0,33720.0,35250.0,33720.0,33720.0,50300,0,36200.0,36200.0,34570.0,36200.0,732572,0,10.3,10.33,9.99,10.25,1774900,0,27.690001,27.83,27.290001,27.639999,427600,0,2.81,2.87,2.75,2.84,93400,0,21.42,21.450001,20.68,21.08,289200,0,354.559998,356.480011,352.690002,355.859985,4452300,0,384.140015,386.25,382.109985,385.559998,103084800,0,287.720001,289.720001,285.619995,289.320007,79920400,0,179.089996,179.679993,176.910004,178.990005,41155900,0,60.240002,60.619999,60.060001,60.400002,31914300,0,37.779999,37.91,37.610001,37.790001,67125000,0,154.660004,156.559998,154.339996,155.839996,7141200,0,107.029999,108.050003,106.769997,107.07,18903800,0,89.809998,90.389999,89.099998,90.290001,6807800,0,39.950001,39.98,38.650002,39.220001,70403600,0,64.150002,64.489998,63.439999,64.355003,20762200,0,33.029999,33.119999,32.709999,33.060001,53893300,0,305.959991,308.579987,305.350006,308.049988,4071000,0
2022-09-19,2280.0,2290.0,2218.0,2280.0,2612146,0,17740.0,17820.0,17150.0,17740.0,108210,0,1950.0,1958.0,1887.0,1950.0,3114087,0,10670.0,10680.0,10340.0,10670.0,101813,0,3900.0,3963.0,3854.0,3900.0,247461,0,34273.382812,34273.382812,33347.074219,34273.382812,16151,0,7770.0,7785.0,7540.0,7770.0,8755,0,3666.666748,3666.666748,3666.666748,3666.666748,1935,0,33720.0,34880.0,33000.0,33720.0,5743,0,36800.0,37000.0,35010.0,36800.0,21286,0,9.99,10.4,9.92,10.4,998900,0,27.26,28.219999,27.120001,28.15,258400,0,2.83,2.94,2.83,2.94,76300,0,20.860001,21.49,20.860001,21.27,70600,0,352.799988,358.589996,352.75,358.589996,3412600,0,382.26001,388.549988,382.179993,388.549988,73278500,0,286.100006,291.209991,286.040009,291.049988,52613800,0,177.009995,180.75,176.960007,180.520004,25412200,0,59.709999,60.650002,59.700001,60.610001,19597500,0,37.48,37.939999,37.459999,37.91,33531700,0,154.869995,156.039993,154.820007,155.960007,5582800,0,106.959999,107.82,106.800003,107.32,11084400,0,89.480003,90.199997,88.879997,90.160004,4467100,0,37.73,38.845001,37.639999,38.82,37625800,0,63.555,64.779999,63.514999,64.720001,15683000,0,32.5,33.279999,32.5,33.259998,36491400,0,305.369995,310.190002,305.290009,310.149994,2730000,0
